Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
D143,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,185.15,-124.325,0.0,top
D144,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,193.15,-124.325,0.0,top
D145,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,201.15,-124.325,0.0,top
D146,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,209.15,-124.325,0.0,top
D147,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,217.15,-124.325,0.0,top
D148,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,225.15,-124.325,0.0,top
D149,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,233.15,-124.325,0.0,top
D15,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,153.15,-92.325,0.0,top
D150,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,241.15,-124.325,0.0,top
D151,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,249.15,-124.325,0.0,top
D152,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,257.15,-124.325,0.0,top
D153,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,265.15,-124.325,0.0,top
D154,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,273.15,-124.325,0.0,top
D155,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,281.15,-124.325,0.0,top
D156,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,289.15,-124.325,0.0,top
D157,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,297.15,-124.325,0.0,top
D158,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,305.15,-124.325,0.0,top
D159,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,313.15,-124.325,0.0,top
D16,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,161.15,-92.325,0.0,top
D160,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,321.15,-124.325,0.0,top
D161,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,329.15,-124.325,0.0,top
D162,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,337.15,-124.325,0.0,top
D163,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,345.15,-124.325,0.0,top
D164,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,353.15,-124.325,0.0,top
D165,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,361.15,-124.325,0.0,top
D166,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,369.15,-124.325,0.0,top
D167,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,377.15,-124.325,0.0,top
D168,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,385.15,-124.325,0.0,top
D169,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,145.15,-132.325,0.0,top
D17,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,169.15,-92.325,0.0,top
D170,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,153.15,-132.325,0.0,top
D171,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,161.15,-132.325,0.0,top
D172,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,169.15,-132.325,0.0,top
D173,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,177.15,-132.325,0.0,top
D174,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,185.15,-132.325,0.0,top
D175,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,193.15,-132.325,0.0,top
D176,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,201.15,-132.325,0.0,top
D177,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,209.15,-132.325,0.0,top
D178,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,217.15,-132.325,0.0,top
D179,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,225.15,-132.325,0.0,top
D18,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,177.15,-92.325,0.0,top
D180,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,233.15,-132.325,0.0,top
D181,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,241.15,-132.325,0.0,top
D182,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,249.15,-132.325,0.0,top
D183,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,257.15,-132.325,0.0,top
D184,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,265.15,-132.325,0.0,top
D185,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,273.15,-132.325,0.0,top
D186,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,281.15,-132.325,0.0,top
D187,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,289.15,-132.325,0.0,top
D188,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,297.15,-132.325,0.0,top
D189,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,305.15,-132.325,0.0,top
D19,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,185.15,-92.325,0.0,top
D190,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,313.15,-132.325,0.0,top
D191,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,321.15,-132.325,0.0,top
D192,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,329.15,-132.325,0.0,top
D193,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,337.15,-132.325,0.0,top
D194,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,345.15,-132.325,0.0,top
D195,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,353.15,-132.325,0.0,top
D196,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,361.15,-132.325,0.0,top
D197,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,369.15,-132.325,0.0,top
D198,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,377.15,-132.325,0.0,top
D199,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,385.15,-132.325,0.0,top
D2,1N5819W,D_SOD-123,100.75,-141.0,0.0,top
D20,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,193.15,-92.325,0.0,top
D200,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,145.15,-140.325,0.0,top
D201,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,153.15,-140.325,0.0,top
D202,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,161.15,-140.325,0.0,top
D203,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,169.15,-140.325,0.0,top
D204,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,177.15,-140.325,0.0,top
D205,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,185.15,-140.325,0.0,top
D206,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,193.15,-140.325,0.0,top
D207,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,201.15,-140.325,0.0,top
D208,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,209.15,-140.325,0.0,top
D209,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,217.15,-140.325,0.0,top
D21,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,201.15,-92.325,0.0,top
D210,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,225.15,-140.325,0.0,top
D211,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,233.15,-140.325,0.0,top
D212,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,241.15,-140.325,0.0,top
D213,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,249.15,-140.325,0.0,top
D214,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,257.15,-140.325,0.0,top
D215,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,265.15,-140.325,0.0,top
D216,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,273.15,-140.325,0.0,top
D217,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,281.15,-140.325,0.0,top
D218,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,289.15,-140.325,0.0,top
D219,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,297.15,-140.325,0.0,top
D22,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,209.15,-92.325,0.0,top
D220,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,305.15,-140.325,0.0,top
D221,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,313.15,-140.325,0.0,top
D222,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,321.15,-140.325,0.0,top
D223,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,329.15,-140.325,0.0,top
D224,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,337.15,-140.325,0.0,top
D225,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,345.15,-140.325,0.0,top
D226,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,353.15,-140.325,0.0,top
D227,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,361.15,-140.325,0.0,top
D228,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,369.15,-140.325,0.0,top
D229,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,377.15,-140.325,0.0,top
D23,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,217.15,-92.325,0.0,top
D230,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,385.15,-140.325,0.0,top
D231,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,145.15,-148.325,0.0,top
D232,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,153.15,-148.325,0.0,top
D233,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,161.15,-148.325,0.0,top
D234,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,169.15,-148.325,0.0,top
D235,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,177.15,-148.325,0.0,top
D236,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,185.15,-148.325,0.0,top
D237,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,193.15,-148.325,0.0,top
D238,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,201.15,-148.325,0.0,top
D239,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,209.15,-148.325,0.0,top
D24,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,225.15,-92.325,0.0,top
D240,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,217.15,-148.325,0.0,top
D241,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,225.15,-148.325,0.0,top
D242,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,233.15,-148.325,0.0,top
D243,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,241.15,-148.325,0.0,top
D244,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,249.15,-148.325,0.0,top
D245,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,257.15,-148.325,0.0,top
D246,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,265.15,-148.325,0.0,top
D247,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,273.15,-148.325,0.0,top
D248,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,281.15,-148.325,0.0,top
D249,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,289.15,-148.325,0.0,top
D25,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,233.15,-92.325,0.0,top
D250,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,297.15,-148.325,0.0,top
D251,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,305.15,-148.325,0.0,top
D252,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,313.15,-148.325,0.0,top
D253,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,321.15,-148.325,0.0,top
D254,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,329.15,-148.325,0.0,top
D255,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,337.15,-148.325,0.0,top
D256,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,345.15,-148.325,0.0,top
D257,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,353.15,-148.325,0.0,top
D258,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,361.15,-148.325,0.0,top
D259,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,369.15,-148.325,0.0,top
D26,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,241.15,-92.325,0.0,top
D260,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,377.15,-148.325,0.0,top
D261,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,385.15,-148.325,0.0,top
D262,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,145.15,-156.325,0.0,top
D263,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,153.15,-156.325,0.0,top
D264,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,161.15,-156.325,0.0,top
D265,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,169.15,-156.325,0.0,top
D266,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,177.15,-156.325,0.0,top
D267,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,185.15,-156.325,0.0,top
D268,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,193.15,-156.325,0.0,top
D269,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,201.15,-156.325,0.0,top
D27,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,249.15,-92.325,0.0,top
D270,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,209.15,-156.325,0.0,top
D271,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,217.15,-156.325,0.0,top
D272,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,225.15,-156.325,0.0,top
D273,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,233.15,-156.325,0.0,top
D274,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,241.15,-156.325,0.0,top
D275,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,249.15,-156.325,0.0,top
D276,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,257.15,-156.325,0.0,top
D277,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,265.15,-156.325,0.0,top
D278,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,273.15,-156.325,0.0,top
D279,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,281.15,-156.325,0.0,top
D28,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,257.15,-92.325,0.0,top
D280,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,289.15,-156.325,0.0,top
D281,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,297.15,-156.325,0.0,top
D282,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,305.15,-156.325,0.0,top
D283,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,313.15,-156.325,0.0,top
D284,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,321.15,-156.325,0.0,top
D285,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,329.15,-156.325,0.0,top
D286,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,337.15,-156.325,0.0,top
D287,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,345.15,-156.325,0.0,top
D288,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,353.15,-156.325,0.0,top
D289,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,361.15,-156.325,0.0,top
D29,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,265.15,-92.325,0.0,top
D290,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,369.15,-156.325,0.0,top
D291,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,377.15,-156.325,0.0,top
D292,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,385.15,-156.325,0.0,top
D293,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,145.15,-164.325,0.0,top
D294,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,153.15,-164.325,0.0,top
D295,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,161.15,-164.325,0.0,top
D296,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,169.15,-164.325,0.0,top
D297,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,177.15,-164.325,0.0,top
D298,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,185.15,-164.325,0.0,top
D299,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,193.15,-164.325,0.0,top
D3,ESDA5V3L,SOT-23-3,108.390209,-116.35979,-135.0,top
D30,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,273.15,-92.325,0.0,top
D300,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,201.15,-164.325,0.0,top
D301,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,209.15,-164.325,0.0,top
D302,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,217.15,-164.325,0.0,top
D303,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,225.15,-164.325,0.0,top
D304,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,233.15,-164.325,0.0,top
D305,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,241.15,-164.325,0.0,top
D306,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,249.15,-164.325,0.0,top
D307,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,257.15,-164.325,0.0,top
D308,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,265.15,-164.325,0.0,top
D309,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,273.15,-164.325,0.0,top
D31,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,281.15,-92.325,0.0,top
D310,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,281.15,-164.325,0.0,top
D311,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,289.15,-164.325,0.0,top
D312,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,297.15,-164.325,0.0,top
D313,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,305.15,-164.325,0.0,top
D314,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,313.15,-164.325,0.0,top
D315,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,321.15,-164.325,0.0,top
D316,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,329.15,-164.325,0.0,top
D317,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,337.15,-164.325,0.0,top
D318,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,345.15,-164.325,0.0,top
D319,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,353.15,-164.325,0.0,top
D32,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,289.15,-92.325,0.0,top
D320,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,361.15,-164.325,0.0,top
D321,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,369.15,-164.325,0.0,top
D322,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,377.15,-164.325,0.0,top
D33,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,297.15,-92.325,0.0,top
D34,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,305.15,-92.325,0.0,top
D35,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,313.15,-92.325,0.0,top
D36,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,321.15,-92.325,0.0,top
D37,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,329.15,-92.325,0.0,top
D38,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,337.15,-92.325,0.0,top
D39,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,345.15,-92.325,0.0,top
D4,ESDA25P35,TVS_ESDA25P35-1U1M,112.1875,-135.0,0.0,top
D40,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,353.15,-92.325,0.0,top
D41,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,361.15,-92.325,0.0,top
D42,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,369.15,-92.325,0.0,top
D43,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,377.15,-92.325,0.0,top
D44,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,385.15,-92.325,0.0,top
D45,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,145.15,-100.325,0.0,top
D46,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,153.15,-100.325,0.0,top
D47,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,161.15,-100.325,0.0,top
D48,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,169.15,-100.325,0.0,top
D49,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,177.15,-100.325,0.0,top
D50,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,185.15,-100.325,0.0,top
D51,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,193.15,-100.325,0.0,top
D52,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,201.15,-100.325,0.0,top
D53,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,209.15,-100.325,0.0,top
D54,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,217.15,-100.325,0.0,top
D55,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,225.15,-100.325,0.0,top
D56,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,233.15,-100.325,0.0,top
D57,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,241.15,-100.325,0.0,top
D58,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,249.15,-100.325,0.0,top
D59,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,257.15,-100.325,0.0,top
D60,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,265.15,-100.325,0.0,top
D61,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,273.15,-100.325,0.0,top
D62,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,281.15,-100.325,0.0,top
D63,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,289.15,-100.325,0.0,top
D64,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,297.15,-100.325,0.0,top
D65,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,305.15,-100.325,0.0,top
D66,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,313.15,-100.325,0.0,top
D67,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,321.15,-100.325,0.0,top
D68,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,329.15,-100.325,0.0,top
D69,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,337.15,-100.325,0.0,top
D70,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,345.15,-100.325,0.0,top
D71,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,353.15,-100.325,0.0,top
D72,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,361.15,-100.325,0.0,top
D73,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,369.15,-100.325,0.0,top
D74,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,377.15,-100.325,0.0,top
D75,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,385.15,-100.325,0.0,top
D76,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,145.15,-108.325,0.0,top
D77,SK6812,LED_SK6812MINI_PLCC4_3.5x3.5mm_P1.75mm,153.15,-108.325,0.0,top
